fips	lat	lon	Am_Ind	Asian	Black_Hisp	White_Hisp	Black_non_Hisp	White_non_Hisp	Tot Active M.D.s Non-Fed & Fed	3-Yr Homicides&Legal Interventn	Births	Poor mental health days Value	Adult smoking Value	Adult obesity Value	Food environment index Value	Physical inactivity Value	Excessive drinking Value	Uninsured Value	Some college Value	Unemployment Value	Income inequality Value	Severe housing problems Value	Population living in a rural area Value	Food insecurity Value	Health care costs Value	Median household income Value	density	Female life expectancy, 2010 (years)
01025	31.685521	-87.818624	0.00178688644154	0.00185982058201	0.00299029975932	0.00368317409379	0.430712566552	0.557034497848	0.000692874334476	0.000109401210707	0.0135292830574	4.9	0.212	0.361	4.9	0.302	0.11	0.157	0.421	0.125	7.172	0.148	0.76	0.232	9573.0	36620.0	20.9	77.4
01027	33.267809	-85.862051	0.00305137666761	0.0013482827136	0.00127732046551	0.0163922793074	0.151717286404	0.820536474596	0.000496735736588	7.0962248084e-05	0.00837354527391	4.8	0.204	0.377	7.2	0.362	0.123	0.192	0.428	0.072	4.951	0.169	1.0	0.168	10274.0	35940.0	23.1	76.6
01021	32.854059	-86.726627	0.00299040177495	0.00294216948826	0.00200163989775	0.0328944195244	0.106014566151	0.847513625621	0.000361742150195	2.41161433464e-05	0.0140355954276	4.6	0.212	0.371	7.8	0.32	0.14	0.192	0.394	0.063	4.514	0.164	0.867	0.144	10571.0	41450.0	63.0	76.9
01023	31.991008	-88.248887	0.000853130332065	0.000525003281271	0.00295314345715	0.00452815330096	0.440215251345	0.549284683029	0.000393752460953	6.56254101588e-05	0.0110250689067	4.8	0.19	0.387	5.8	0.338	0.112	0.159	0.491	0.091	6.042	0.133	1.0	0.189	12249.0	35049.0	15.2	78.6
01029	33.671981	-85.516109	0.00304329782819	0.00179831235302	0.000207497579195	0.0163231428967	0.0392862083276	0.934292433255	0.0	0.000138331719463	0.0120348595933	4.4	0.185	0.3	7.9	0.332	0.142	0.167	0.495	0.067	5.267	0.14	1.0	0.144	10476.0	40418.0	26.7	76.6
40077	34.875137	-95.272262	0.185122569738	0.00216023292946	0.000563539025077	0.0113647036724	0.0106133183056	0.739738893585	0.00169061707523	0.0	0.00911054757209	4.5	0.223	0.355	6.0	0.34	0.125	0.223	0.563	0.075	5.35	0.123	0.733	0.188	10999.0	35522.0	15.4	78.4
37009	36.436305	-81.49877	0.00384554392642	0.00245797653029	0.000396447827466	0.0274341896606	0.00741357437361	0.956509673327	0.0011100539169	7.92895654932e-05	0.0107437361243	3.9	0.183	0.264	7.2	0.268	0.136	0.234	0.505	0.068	4.7	0.154	0.849	0.169	8408.0	36488.0	64.0	80.5
28107	34.365205	-89.963065	0.00175274927204	0.00186582987024	0.00279874480536	0.00995109264128	0.477991688576	0.503321742572	0.000452322392785	8.48104486473e-05	0.0163401464394	4.0	0.214	0.351	4.7	0.389	0.128	0.21	0.517	0.11	4.896	0.18	0.789	0.237	10647.0	34526.0	50.7	75.5
37007	34.974996	-80.109959	0.00561551634872	0.00908040941495	0.0023497550679	0.00836353498745	0.476960452427	0.496276235613	0.000438089927914	0.000159305428332	0.0114301644829	4.2	0.24	0.345	5.9	0.301	0.128	0.19	0.416	0.07	4.675	0.166	0.785	0.225	8715.0	32508.0	50.7	77.2
37005	36.489356	-81.132299	0.00286109829257	0.00221504383941	0.00129210890632	0.0712505768343	0.0136594370097	0.907060452238	0.00119981541301	0.0	0.00821412090448	3.9	0.186	0.257	7.6	0.326	0.135	0.251	0.452	0.067	4.889	0.137	1.0	0.154	8429.0	35266.0	47.5	80.5
37003	35.920951	-81.177467	0.00137764766661	0.0117961081453	0.000832328798576	0.0296481258252	0.0461224958384	0.903736869296	0.00045921588887	2.87009930544e-05	0.0112220882843	3.7	0.191	0.33	7.5	0.26	0.149	0.174	0.452	0.055	4.482	0.143	0.728	0.153	9062.0	43043.0	143.1	79.3
37001	36.041974	-79.399935	0.00494720573154	0.0115194060464	0.00261443572966	0.0895263682454	0.186354378819	0.695151016163	0.00148777281854	5.77775851858e-05	0.0131444006298	4.0	0.189	0.337	6.3	0.256	0.142	0.195	0.577	0.056	4.631	0.166	0.286	0.167	8641.0	41296.0	356.5	80.2
48365	32.163978	-94.305156	0.00428602667833	0.00341132735622	0.000830964356003	0.0433413514105	0.177520227422	0.763218893505	0.000393614694949	4.37349661054e-05	0.0129892849333	3.0	0.156	0.323	6.2	0.295	0.172	0.22	0.523	0.048	4.757	0.105	0.727	0.185	10820.0	48822.0	29.7	78.3
36029	42.752759	-78.778192	0.00605243090488	0.0174438598852	0.00429020909563	0.0291685089895	0.131460678957	0.802131327177	0.00366435335004	6.30127798462e-05	0.0106534318469	3.7	0.154	0.265	7.5	0.227	0.196	0.084	0.716	0.061	5.006	0.158	0.094	0.139	7993.0	50134.0	881.4	80.3
42129	40.311068	-79.466688	0.000987359626756	0.00607605924158	0.000263115065372	0.00510226224706	0.0215564476754	0.959526392882	0.00162751586828	2.44127380242e-05	0.00901101285738	3.9	0.185	0.284	7.7	0.252	0.169	0.093	0.669	0.057	4.599	0.111	0.254	0.122	10777.0	53536.0	355.4	80.8
48363	32.75221	-98.317974	0.00742909423605	0.00698993595608	0.000988106129918	0.140786825252	0.0234583714547	0.809441903019	0.000768526989936	7.31930466606e-05	0.0152241537054	3.3	0.165	0.298	5.8	0.309	0.167	0.294	0.443	0.051	5.271	0.151	0.502	0.186	11295.0	40862.0	29.5	77.5
36023	42.593824	-76.076265	0.00257111374117	0.00536668979309	0.000469330286087	0.0131616536751	0.0110394645554	0.958800963147	0.00128555687059	0.0	0.00957025670326	3.6	0.153	0.277	7.9	0.213	0.203	0.09	0.589	0.064	4.379	0.16	0.443	0.136	8850.0	48357.0	98.9	79.7
36021	42.247729	-73.626805	0.00256015580826	0.0116070867626	0.00365960922284	0.0247848212603	0.0439938430609	0.904017716906	0.00158635421248	3.14129547025e-05	0.00929823459195	3.5	0.138	0.253	8.2	0.248	0.191	0.11	0.628	0.047	4.115	0.147	0.733	0.11	8783.0	55047.0	99.4	80.9
36027	41.755008	-73.739951	0.00266194038753	0.0315785885922	0.00773700983316	0.0668859387515	0.0924419298216	0.785708686242	0.0026244482694	3.06753693826e-05	0.0107670546533	3.3	0.134	0.249	8.2	0.21	0.185	0.094	0.684	0.053	4.51	0.203	0.254	0.104	8853.0	70925.0	373.9	81.8
36025	42.193986	-74.966728	0.00340179175118	0.00665567951318	0.00152129817444	0.022439148073	0.0154454022989	0.94443035835	0.000908553076403	2.11291413117e-05	0.00870520622042	3.6	0.148	0.258	8.3	0.25	0.177	0.121	0.562	0.065	4.264	0.163	0.784	0.126	9018.0	45860.0	33.3	80.6
48233	35.837047	-101.362746	0.0138833620728	0.00428880930274	0.00194543927134	0.164433832958	0.026749789981	0.775080691515	0.000751646991201	0.0	0.0130432860238	3.2	0.167	0.329	6.2	0.298	0.186	0.232	0.577	0.044	4.663	0.114	0.226	0.167	11024.0	51508.0	25.0	77.2
51065	37.830606	-78.284445	0.00143799695483	0.00482151920149	0.002030113348	0.0148874978853	0.167272881069	0.800245305363	0.002030113348	0.0	0.0141684994079	3.2	0.16	0.295	9.0	0.233	0.165	0.139	0.591	0.043	3.411	0.108	0.629	0.084	7992.0	64258.0	89.8	81.5
48149	29.877886	-96.921231	0.00439745924577	0.00253187047484	0.00315373339848	0.145693599254	0.0686270155022	0.773597477013	0.000577444143384	4.44187802603e-05	0.0107049260427	3.0	0.134	0.294	6.6	0.301	0.163	0.261	0.439	0.034	4.576	0.123	0.671	0.162	9096.0	49830.0	25.8	81.0
48419	31.790137	-94.142565	0.00389967884998	0.00229392873528	0.00172044655146	0.110567365041	0.179767548555	0.662754243768	0.000535250038232	7.6464291176e-05	0.0165545190396	3.5	0.188	0.344	5.9	0.278	0.152	0.292	0.439	0.058	4.637	0.135	0.794	0.213	11414.0	35772.0	32.0	77.1
48145	31.25193	-96.934127	0.00709259780467	0.00180129468055	0.00472839853645	0.162960878131	0.270363073459	0.549845201238	0.000788066422741	5.62904587672e-05	0.0120461581762	3.6	0.183	0.301	4.5	0.323	0.148	0.261	0.397	0.056	5.024	0.15	0.674	0.219	9793.0	35491.0	23.3	78.3
48415	32.744462	-100.913399	0.00609301168863	0.00317085302164	0.00211390201442	0.314411837851	0.0573862223328	0.615145486197	0.000746083063914	0.0	0.0140512310371	3.0	0.146	0.286	6.6	0.333	0.185	0.23	0.524	0.033	4.267	0.157	0.317	0.143	9990.0	56444.0	18.7	78.8
48141	31.766403	-106.24139	0.010728819311	0.0108424037267	0.00774617669248	0.784608890995	0.0249941805515	0.15063957842	0.00175705275085	3.50569184127e-05	0.0204017242395	3.6	0.156	0.266	7.0	0.239	0.178	0.307	0.605	0.065	4.817	0.206	0.022	0.129	9729.0	40081.0	790.6	82.2
48143	32.238136	-98.222377	0.0072988369333	0.00839662948018	0.000830761927368	0.155708521244	0.00922739140755	0.811209352006	0.00106812247804	5.93401376691e-05	0.0122240683598	3.4	0.173	0.312	5.2	0.243	0.19	0.308	0.578	0.042	5.987	0.215	0.463	0.201	9634.0	41914.0	35.0	80.0
01111	33.296475	-85.464068	0.00252178914303	0.00309693403531	0.0013272574437	0.0114144140158	0.223775605008	0.753085873557	0.00026545148874	0.00013272574437	0.0136265097553	4.7	0.201	0.332	7.0	0.306	0.134	0.187	0.466	0.069	4.942	0.173	0.813	0.181	9876.0	36939.0	39.5	77.5
01113	32.289811	-85.18698	0.00328853883318	0.00460801429093	0.00294344525192	0.0163005968089	0.41803012464	0.544720068207	0.00054808980553	0.000121797734562	0.0146969266372	4.9	0.212	0.348	5.9	0.311	0.131	0.171	0.609	0.066	5.035	0.161	0.354	0.204	9629.0	35585.0	82.6	76.1
01115	33.712963	-86.315663	0.00377251049897	0.00240586518613	0.00018506655278	0.0123852231476	0.0810306783401	0.892177379173	0.000441312548936	1.42358886754e-05	0.0134529147982	4.3	0.198	0.331	8.1	0.286	0.144	0.144	0.524	0.058	4.18	0.122	0.728	0.132	10284.0	50571.0	132.3	78.5
01117	33.262937	-86.678104	0.00331367661172	0.0131219179488	0.000374222131014	0.0269802084779	0.0889622578873	0.86077125974	0.00266180580286	2.41433632912e-05	0.0155241825963	3.8	0.155	0.313	8.4	0.236	0.17	0.121	0.74	0.045	4.153	0.107	0.229	0.107	10021.0	69432.0	248.5	81.0
01119	32.597481	-88.200057	0.00063644721024	0.00141432713387	0.00749593380949	0.00388939961813	0.738844494732	0.244325012375	0.000353581783467	0.000141432713387	0.0117389152111	5.5	0.241	0.396	4.0	0.312	0.103	0.172	0.488	0.089	6.186	0.218	1.0	0.277	9857.0	25413.0	15.2	77.9
12007	29.946934	-82.166796	0.00365650568388	0.00731301136775	0.00343928752444	0.0228441097676	0.214756353631	0.741329375136	0.000506842372022	0.000144812106292	0.0123090290348	3.9	0.189	0.372	7.1	0.334	0.198	0.187	0.396	0.056	5.539	0.173	0.755	0.171	10784.0	39980.0	97.0	76.9
48093	31.951645	-98.549617	0.00807873090482	0.00242361927145	0.00124853113984	0.221797884841	0.00492068155112	0.756022326675	0.000660987074031	0.0	0.0149089306698	3.4	0.161	0.31	6.6	0.294	0.151	0.32	0.513	0.048	4.602	0.17	0.715	0.179	10284.0	38280.0	14.9	78.4
13059	33.952234	-83.36713	0.00269357678137	0.0335638906793	0.00248193860569	0.0784889034257	0.268174428336	0.602860963338	0.00302065396196	8.65792536868e-05	0.013362064819	4.4	0.202	0.251	4.2	0.246	0.165	0.236	0.688	0.069	7.179	0.239	0.059	0.216	8918.0	31487.0	979.1	80.5
51063	36.931438	-80.350309	6.91371681416e-05	0.0016592920354	0.00041482300885	0.0182522123894	0.0183904867257	0.957757190265	0.000622234513274	6.91371681416e-05	0.0094717920354	3.2	0.188	0.268	7.7	0.234	0.154	0.176	0.523	0.046	3.816	0.106	1.0	0.105	8231.0	43355.0	40.2	80.8
45067	34.080701	-79.362131	0.00265062988086	0.00430371088183	0.00413270250242	0.0189249273214	0.555948241464	0.411816679017	0.000969047483327	8.55041897053e-05	0.0150772387847	4.5	0.247	0.392	5.5	0.312	0.117	0.179	0.469	0.105	5.853	0.161	0.608	0.246	8925.0	32283.0	67.6	75.5
17159	38.71155	-88.085698	0.000693612459802	0.00643167917271	0.000441389747147	0.00636862349455	0.00409861908065	0.977615234252	0.00201778170124	0.0	0.0132416924144	3.6	0.162	0.307	7.8	0.293	0.195	0.118	0.656	0.068	4.75	0.113	0.435	0.142	10232.0	43396.0	45.1	80.1
13053	32.347445	-84.788021	0.00881089885977	0.019324744558	0.01665926255	0.0801125425737	0.304235154746	0.542499629794	0.0	0.0	0.0205834443951	3.7	0.184	0.28	4.0	0.275	0.242	0.149	0.751	0.098	2.717	0.109	0.295	0.226	9279.0	45933.0	45.3	77.8
48099	31.391177	-97.798022	0.0102032661108	0.0198204438288	0.0111489996537	0.116818072835	0.20968644271	0.599168820098	0.000266403814903	2.66403814903e-05	0.0112555611796	3.2	0.166	0.318	5.2	0.23	0.198	0.203	0.579	0.06	3.577	0.107	0.194	0.217	9746.0	47018.0	71.7	79.1
13057	34.244317	-84.475057	0.0038126860545	0.0141344172201	0.00153995878177	0.0718971834211	0.0434566063659	0.853062743302	0.000904511106022	2.28990153423e-05	0.017443324937	3.4	0.138	0.255	8.1	0.216	0.176	0.192	0.694	0.056	3.987	0.152	0.171	0.107	9683.0	71168.0	508.3	81.0
13055	34.474178	-85.345289	0.000188295548693	0.00218422836484	0.000790841304512	0.0279054003163	0.108194622279	0.852150335166	0.000376591097386	3.76591097386e-05	0.0109211418242	4.2	0.193	0.356	6.8	0.275	0.146	0.219	0.332	0.079	4.487	0.193	0.576	0.18	10792.0	34830.0	83.0	76.3
01045	31.430654	-85.609476	0.00543544643948	0.0114409022434	0.00266682952649	0.0297422743374	0.202943691218	0.726578722365	0.000651439273645	2.03574773014e-05	0.0161841944546	4.6	0.202	0.362	6.3	0.278	0.137	0.149	0.618	0.072	5.1	0.119	0.509	0.171	10020.0	41940.0	89.6	78.0
29171	40.478606	-93.014531	0.0	0.00157666535278	0.0	0.00630666141112	0.000197083169097	0.990342924714	0.0	0.0	0.016160819866	3.8	0.204	0.324	6.5	0.353	0.146	0.213	0.536	0.049	4.985	0.159	1.0	0.157	10862.0	34684.0	9.6	80.5
37175	35.210095	-82.816696	0.00277730736664	0.00501270110076	0.000406435224386	0.00995766299746	0.0442675698561	0.928873835732	0.00176121930567	3.38696020322e-05	0.00897544453853	3.7	0.161	0.24	7.5	0.227	0.143	0.202	0.623	0.058	3.86	0.117	0.596	0.151	7540.0	44490.0	87.4	82.4
37173	35.568849	-83.465614	0.275977483645	0.00228206298494	0.00136923779096	0.0113342461585	0.0214513920584	0.669709417313	0.00144530655713	0.0	0.0165069222577	4.3	0.231	0.353	6.7	0.289	0.142	0.225	0.579	0.089	5.128	0.107	1.0	0.19	8873.0	34788.0	26.5	78.1
37171	36.415416	-80.686463	0.00273885438424	0.00485524186297	0.000940616657214	0.0792192881745	0.0394505692114	0.868521156958	0.00120343601732	8.29955874013e-05	0.0123940077186	3.9	0.19	0.289	7.3	0.317	0.14	0.202	0.507	0.061	4.747	0.15	0.688	0.158	9509.0	37915.0	138.4	78.9
37179	34.991501	-80.530131	0.00512196391847	0.0099315335954	0.00214771041054	0.0793155962825	0.117206414495	0.777575300029	0.000969723791425	2.60328534611e-05	0.0171686668576	3.5	0.168	0.266	8.2	0.187	0.164	0.161	0.668	0.051	3.99	0.134	0.273	0.118	8962.0	64381.0	318.7	81.1
54085	39.177112	-81.066317	0.0027655922182	0.00143047873355	0.0	0.00495899294297	0.00152584398245	0.984836925424	0.000190730497807	9.53652489033e-05	0.0135418653443	4.7	0.234	0.339	7.8	0.338	0.106	0.206	0.417	0.061	4.264	0.062	1.0	0.142	8644.0	46383.0	23.1	78.0
08051	38.669679	-107.078108	0.00825921219822	0.00677678949598	0.001129464916	0.0518142030213	0.00487081745023	0.91761965269	0.00162360581674	0.0	0.0113652407172	3.1	0.164	0.16	7.3	0.117	0.226	0.236	0.789	0.041	4.08	0.215	0.586	0.164	7780.0	48940.0	4.7	84.3
54081	37.76247	-81.264671	0.00186927691822	0.00794442690243	0.000543100726239	0.00983896431955	0.0832712346069	0.888512788128	0.00229870539943	6.31512472371e-05	0.0109630565204	4.6	0.219	0.345	6.5	0.335	0.103	0.169	0.518	0.071	4.964	0.106	0.393	0.149	10320.0	40270.0	130.3	76.3
54083	38.781087	-79.867783	0.00193016318652	0.00407088962976	0.000526408141779	0.00624670994911	0.0116862607475	0.971644148096	0.00200035093876	3.50938761186e-05	0.0115107913669	4.7	0.243	0.356	7.7	0.296	0.126	0.184	0.408	0.071	4.325	0.139	0.624	0.142	9386.0	37468.0	28.3	79.1
08059	39.58646	-105.245601	0.00883820872384	0.0251790155239	0.00174788306662	0.11475232307	0.0096437548328	0.823083835691	0.00214115675661	2.2798474782e-05	0.0119198025652	2.9	0.134	0.186	7.9	0.121	0.216	0.129	0.754	0.046	4.126	0.149	0.069	0.125	8736.0	70687.0	699.5	82.0
54089	37.656003	-80.856315	0.00296907813745	0.00152074733869	0.000289666159751	0.00687957129408	0.0738648707365	0.90745166196	0.000724165399377	0.000144833079875	0.00724165399377	4.8	0.228	0.377	7.2	0.357	0.102	0.189	0.481	0.07	4.668	0.113	0.721	0.146	9783.0	32456.0	38.6	79.9
36001	42.588271	-73.974014	0.002348943813	0.035699924941	0.0067519568947	0.0257144006005	0.114592268926	0.801770587605	0.0051502519837	3.35084709415e-05	0.010109505683	3.4	0.136	0.272	7.7	0.22	0.187	0.089	0.744	0.049	4.772	0.159	0.097	0.133	8545.0	60371.0	581.9	81.5
31127	40.387448	-95.850954	0.0035375689826	0.00764114900241	0.000849016555823	0.0100466959106	0.0038205745012	0.970708928824	0.000707513796519	0.0	0.0117447290222	2.8	0.16	0.346	7.6	0.258	0.208	0.117	0.722	0.04	4.691	0.082	0.521	0.141	10144.0	49162.0	17.8	80.2
31123	41.732205	-102.990599	0.00875856816451	0.0026656511805	0.00019040365575	0.0982482863671	0.0003808073115	0.888804265042	0.000761614623001	0.0	0.00971058644326	2.9	0.186	0.306	6.5	0.26	0.191	0.158	0.585	0.03	3.732	0.118	1.0	0.117	8068.0	46961.0	3.5	79.8
31121	41.169801	-98.031051	0.00185162325639	0.00246883100852	0.000123441550426	0.0244414269843	0.0028391556598	0.966547339835	0.000370324651278	0.0	0.0117269472905	2.7	0.161	0.344	7.1	0.281	0.192	0.135	0.699	0.037	3.584	0.075	0.589	0.124	8531.0	50893.0	16.2	81.3
18149	41.28322	-86.64757	0.00275073134524	0.00266340654063	0.000480286425359	0.0189058201982	0.00227044491988	0.964982753351	0.000480286425359	4.36624023054e-05	0.0136226695193	4.2	0.225	0.357	7.5	0.341	0.15	0.171	0.504	0.074	3.806	0.15	0.824	0.148	10659.0	43740.0	75.6	76.5
29023	36.71518	-90.40313	0.00529410329601	0.00605040376686	0.000878284417771	0.00975871575301	0.0500866086023	0.917050916099	0.00302520188343	2.43967893825e-05	0.0141013442631	4.2	0.23	0.365	6.5	0.291	0.147	0.16	0.498	0.069	4.551	0.136	0.522	0.178	9527.0	35774.0	61.6	76.0
18141	41.617699	-86.288159	0.00392972289261	0.0155912787926	0.00225949683032	0.0504520870319	0.117411262203	0.791311821823	0.0025184757029	9.00796078534e-05	0.0141837849199	4.1	0.205	0.288	6.6	0.25	0.156	0.167	0.648	0.067	4.499	0.142	0.09	0.164	8656.0	46388.0	583.0	79.9
18143	38.679431	-85.751898	0.00160989662769	0.00245721064226	8.47314014574e-05	0.0101677681749	0.000593119810202	0.981062531774	0.000593119810202	4.23657007287e-05	0.0124555160142	4.1	0.225	0.289	7.5	0.324	0.154	0.156	0.458	0.067	3.998	0.132	0.527	0.157	10959.0	41649.0	127.0	76.5
18145	39.524135	-85.792174	0.00231031406547	0.00864652194798	0.000457487933756	0.0185053869204	0.00889814031155	0.955143308095	0.00061760871057	0.0	0.0129926573187	3.9	0.21	0.315	7.9	0.308	0.154	0.16	0.502	0.056	3.621	0.105	0.52	0.136	10032.0	54831.0	108.1	79.1
18147	38.009789	-87.010645	0.00241260462826	0.00221565731167	0.000837026095519	0.0188577055638	0.00566223535204	0.966814377154	0.000393894633186	4.92368291482e-05	0.0109798129	3.7	0.183	0.287	8.4	0.293	0.162	0.147	0.562	0.053	3.737	0.085	1.0	0.126	9320.0	54468.0	52.8	80.9
29021	39.660369	-94.808173	0.00506926024167	0.00577659888005	0.000730916592986	0.0239552018862	0.0440554081933	0.908081343943	0.00193339227822	2.35779546124e-05	0.0134983790156	4.1	0.217	0.351	7.0	0.28	0.154	0.155	0.528	0.056	4.661	0.139	0.134	0.158	9529.0	45431.0	218.6	78.7
29027	38.835966	-91.924089	0.00534619588462	0.00672432637932	0.000308891317778	0.00950434823932	0.0515848500689	0.916931996388	0.000807869600342	7.12826117949e-05	0.0133536092762	3.7	0.193	0.343	7.5	0.31	0.17	0.139	0.565	0.056	4.393	0.126	0.62	0.144	9277.0	49384.0	53.1	79.4
29109	37.106135	-93.833262	0.00882593298829	0.00247888858622	0.000898937619177	0.0414873331517	0.00307818033233	0.932034867883	0.000762734949605	2.72405339145e-05	0.0130754562789	4.0	0.213	0.304	7.4	0.248	0.146	0.197	0.49	0.059	4.068	0.13	0.587	0.149	9019.0	39908.0	63.2	79.6
29101	38.74588	-93.805999	0.00665100949298	0.0165584479662	0.00102626852711	0.0263277349069	0.0411888926168	0.889044583473	0.000868381061398	1.97359332136e-05	0.0140914563145	3.7	0.205	0.294	6.8	0.255	0.18	0.144	0.699	0.063	4.225	0.147	0.504	0.167	9350.0	49949.0	63.4	79.9
29025	39.658998	-93.979179	0.00184702303346	0.00141242937853	0.0	0.00727944372012	0.0019556714472	0.984137331595	0.000108648413733	0.0	0.0121686223381	3.8	0.201	0.392	6.9	0.32	0.149	0.176	0.5	0.056	4.356	0.138	1.0	0.156	9118.0	43111.0	22.1	79.6
29105	37.65969	-92.594832	0.00562215545706	0.00389683790939	2.97468542702e-05	0.0131778564417	0.00517595264301	0.958532885147	0.000773418211024	2.97468542702e-05	0.0154683642205	4.1	0.232	0.32	6.5	0.321	0.142	0.167	0.447	0.08	4.105	0.141	0.605	0.176	8368.0	36895.0	46.5	79.0
29107	39.068705	-93.802639	0.00250497977908	0.00280678457174	0.000181082875596	0.0114685821211	0.0224240960946	0.950956721193	0.00030180479266	3.0180479266e-05	0.013732118066	3.6	0.188	0.309	7.5	0.322	0.164	0.147	0.539	0.059	3.725	0.093	0.569	0.141	9391.0	48128.0	53.1	79.1
55111	43.427998	-89.943329	0.00903377159964	0.00367653495334	0.000122551165111	0.0198532887481	0.00283618410686	0.959435564348	0.00150562859994	1.75073093016e-05	0.0129904235018	3.5	0.159	0.303	8.5	0.27	0.244	0.12	0.601	0.051	3.947	0.139	0.461	0.113	7417.0	50243.0	74.6	81.8
55113	45.864913	-91.14713	0.157648867601	0.00425758382118	5.91331086275e-05	0.011117024422	0.00402105138667	0.81302111052	0.00159659393294	0.000118266217255	0.00981609603217	4.0	0.197	0.284	6.7	0.266	0.208	0.146	0.653	0.089	4.13	0.197	0.842	0.148	7890.0	40701.0	13.2	80.5
55115	44.789641	-88.755813	0.0673881918998	0.00458637676236	9.70661748647e-05	0.0113567424592	0.00281491907108	0.903491955641	0.000630930136621	2.42665437162e-05	0.0118178067898	3.5	0.169	0.334	8.0	0.237	0.23	0.131	0.544	0.06	3.768	0.133	0.744	0.118	8392.0	47841.0	47.0	82.0
55117	43.746002	-87.730546	0.0038522964601	0.038365011671	0.000623036557328	0.0410853121325	0.0114954632408	0.897058565436	0.00151810316081	1.75503255585e-05	0.0123203285421	3.3	0.151	0.275	8.6	0.24	0.24	0.1	0.629	0.046	3.761	0.119	0.283	0.106	7478.0	55335.0	225.9	82.4
48303	33.611469	-101.819944	0.0073381191787	0.0142698929957	0.00449370164689	0.28397166737	0.0742894931838	0.606091993403	0.00383637826769	5.97566708364e-05	0.0160347066744	3.2	0.174	0.281	6.2	0.237	0.184	0.227	0.647	0.039	4.955	0.195	0.113	0.181	11054.0	45719.0	311.3	78.2
